page	route	sequence	name	date	location	miles	chains	restriction
0425	SC195	001	Aberdeen to Inverness ECN5 AN|1 Scotland	03/05/08	Ferryhill Jn	240	40	
0425	SC195	001	Aberdeen to Inverness ECN5 AN|1 Scotland	03/05/08		240	60	*
0425	SC195	001	Aberdeen to Inverness ECN5 AN|1 Scotland	03/05/08	Aberdeen SB	240	63	
0425	SC195	001	Aberdeen to Inverness ECN5 AN|1 Scotland	03/05/08	ABERDEEN	241	06	
0425	SC195	001	Aberdeen to Inverness ECN5 AN|1 Scotland	03/05/08	(Change of ELR	241	08	
0425	SC195	001	Aberdeen to Inverness ECN5 AN|1 Scotland	03/05/08	ECN5 to ANI1)	0	00	
0425	SC195	001	Aberdeen to Inverness ECN5 AN|1 Scotland	03/05/08		0	20	*
0426	SC195	002	Aberdeen to Inverness AN11 Scotland	02/12/06	Schoolhill Tunnel	0	32	
0426	SC195	002	Aberdeen to Inverness AN11 Scotland	02/12/06	250 Yds to	0	43	
0426	SC195	002	Aberdeen to Inverness AN11 Scotland	02/12/06	Hutcheon St. Tunnel	0	54	
0426	SC195	002	Aberdeen to Inverness AN11 Scotland	02/12/06	280 Yds to	0	67	
0426	SC195	002	Aberdeen to Inverness AN11 Scotland	02/12/06	Kittybrewster GF	1	59	
0426	SC195	002	Aberdeen to Inverness AN11 Scotland	02/12/06		1	60	*
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		2	09	*
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		4	00	
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		4	06	*
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		4	03	*
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		5	71	*
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07	Dyce SB	6	11	
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07	DYCE	6	20	
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		6	42	*
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		6	44	*
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		7	12	*
0427	SC195	003	Aberdeen to Inverness AN11 Scotland	26/11/07		7	40	
0428	SC195	004	Aberdeen to Inverness AN11 Scotland	02/12/06	Pitmedden LC	8	20	R/G
0428	SC195	004	Aberdeen to Inverness AN11 Scotland	02/12/06		9	40	*
