page	route	sequence	name	date	location	miles	chains	restriction
0076	NW2023	001	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	26/03/08	Springs Branch Jn	5	24	
0076	NW2023	001	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	26/03/08		12	54	
0076	NW2023	001	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	26/03/08		12	50	*
0076	NW2023	001	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	26/03/08		12	49	*
0076	NW2023	001	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	26/03/08		12	22	*
0076	NW2023	001	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	26/03/08	InceMosan	12	10	
0076	NW2023	001	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	26/03/08		11	69	*
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	BRYN	10	22	
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	GARSWOOD	9	00	
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		7	01	*
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		6	72	*
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		8	11	
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		6	05	*
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		7	75	
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	Gerards Bridge Jn GF	5	66	
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		7	68	
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	St Helens Station SB	5	24	SH
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	ST HELENS CENTRAL	5	16	
0077	NW2023	002	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	St Helens Station Jn	5	12	
0078	NW2023	003	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		5	00	*
0078	NW2023	003	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	Pilkington's Oil Sidings	4	43	
0078	NW2023	003	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		4	23	
0078	NW2023	003	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	THATPO HEATH	3	43	
0078	NW2023	003	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	Scholes Tunnel	3	34	
0078	NW2023	003	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	(73ml80 yd) to	3	30	
0078	NW2023	003	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06	ECOLESTON PARK	2	47	
0078	NW2023	003	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	07/10/06		1	71	
0079	NW2023	004	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	10/04/07	Prescot SB	1	57	
0079	NW2023	004	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	10/04/07	PRESOOT	1	53	
0079	NW2023	004	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	10/04/07		0	14	*
0079	NW2023	004	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	10/04/07		0	00	
0079	NW2023	004	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	10/04/07		6	12	
0079	NW2023	004	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	10/04/07		6	00	*
0079	NW2023	004	Springs Branch Jn. to Huyton Jn. (St. Helens lines) SBH LNW North	10/04/07	Huyton Jn	5	77	
