page	route	sequence	name	date	location	miles	chains	restriction
0038	GW105	001	Uffington to Fordgate via Box MLN1 Western	05/08/06	Uffington	66	39	
0038	GW105	001	Uffington to Fordgate via Box MLN1 Western	05/08/06		66	40	
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07	Bourton HABD	72	20	
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07	Bourton	72	30	
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07	South Marston	74	51	
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07	Stratton Green	75	63	
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07		76	20	*
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07	Rover Sidings	76	20	X
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07		76	26	
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07	Highworth GF	76	30	
0039	GW105	002	Uffington to Fordgate via Box MLN1 Western	24/03/07	Highworth Jn	76	32	
0040	GW105	003	Uffington to Fordgate via Box MLN1 Western	22/03/08	Down Yard GF	76	64	
0040	GW105	003	Uffington to Fordgate via Box MLN1 Western	22/03/08		76	77	
0040	GW105	003	Uffington to Fordgate via Box MLN1 Western	22/03/08		76	78	
0040	GW105	003	Uffington to Fordgate via Box MLN1 Western	22/03/08		77	08	
0040	GW105	003	Uffington to Fordgate via Box MLN1 Western	22/03/08	Down Sidings GF	77	10	
0040	GW105	003	Uffington to Fordgate via Box MLN1 Western	22/03/08	Swindon SB	77	19	SN
0040	GW105	003	Uffington to Fordgate via Box MLN1 Western	22/03/08	SWINDON	77	23	
0040	GW105	003	Uffington to Fordgate via Box MLN1 Western	22/03/08	Hawkesworth Steel Terminal	77	23	X
0041	GW105	004	Uffington to Fordgate via Box MLN1 Western	04/09/06	Swindon Jn	77	36	
0041	GW105	004	Uffington to Fordgate via Box MLN1 Western	04/09/06		77	40	*
0041	GW105	004	Uffington to Fordgate via Box MLN1 Western	04/09/06	SwindonBSB (SB)	77	60	*
0041	GW105	004	Uffington to Fordgate via Box MLN1 Western	04/09/06	Signal SN.61	77	64	
0041	GW105	004	Uffington to Fordgate via Box MLN1 Western	04/09/06	Rushey Flatt	78	36	
0041	GW105	004	Uffington to Fordgate via Box MLN1 Western	04/09/06		78	43	*
0041	GW105	004	Uffington to Fordgate via Box MLN1 Western	04/09/06	Studley HABD	81	40	
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06	Wootton Bassett Jn	83	07	
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06	Wooton Bassett GF	83	28	
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06	NRN Channel change	87	00	
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06		87	54	
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06		93	70	
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06	CHIPPENHAM	93	76	
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06	Barrow crossing	94	01	WL
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06		95	25	
0042	GW105	005	Uffington to Fordgate via Box MLN1 Western	05/08/06		95	35	
0043	GW105	006	Uffington to Fordgate via Box MLN1 Western	04/04/09	Thingley Jn	96	10	*
0043	GW105	006	Uffington to Fordgate via Box MLN1 Western	04/04/09	Up siding GF	96	10	
0043	GW105	006	Uffington to Fordgate via Box MLN1 Western	04/04/09	Box Tunnel	99	12	
0043	GW105	006	Uffington to Fordgate via Box MLN1 Western	04/04/09	2937m (1 m 1452 yards) to	100	78	
0043	GW105	006	Uffington to Fordgate via Box MLN1 Western	04/04/09	Middle Hill Tunnel	101	39	*
0043	GW105	006	Uffington to Fordgate via Box MLN1 Western	04/04/09	181m (198 yards) to	101	48	
0043	GW105	006	Uffington to Fordgate via Box MLN1 Western	04/04/09		103	20	*
0044	GW105	007	Uffington to Fordgate via Box MLN1 Western	08/11/08		104	41	
0044	GW105	007	Uffington to Fordgate via Box MLN1 Western	08/11/08	Bathampton Jn	104	45	Up
0044	GW105	007	Uffington to Fordgate via Box MLN1 Western	08/11/08	Bathampton Jn	104	55	Down
0044	GW105	007	Uffington to Fordgate via Box MLN1 Western	08/11/08		105	40	*
0044	GW105	007	Uffington to Fordgate via Box MLN1 Western	08/11/08	Sydney Gardens East	106	24	
0044	GW105	007	Uffington to Fordgate via Box MLN1 Western	08/11/08	Tunnel 70m (77 yards) to	106	28	
0045	GW105	008	Uffington to Fordgate via Box MLN1 Western	05/08/06	Sydney Gardens West	106	29	
0045	GW105	008	Uffington to Fordgate via Box MLN1 Western	05/08/06	Tunnel 91m (99 yards) 106 03:3	106	29	X
0045	GW105	008	Uffington to Fordgate via Box MLN1 Western	05/08/06		106	62	*
0045	GW105	008	Uffington to Fordgate via Box MLN1 Western	05/08/06		106	70	
0045	GW105	008	Uffington to Fordgate via Box MLN1 Western	05/08/06	BATH SPA	106	71	
0045	GW105	008	Uffington to Fordgate via Box MLN1 Western	05/08/06		107	02	*
0045	GW105	008	Uffington to Fordgate via Box MLN1 Western	05/08/06		107	22	
0045	GW105	008	Uffington to Fordgate via Box MLN1 Western	05/08/06		107	28	
0046	GW105	009	Uffington to Fordgate via Box MLN1 Western	05/08/06	Bath Goods	107	47	
0046	GW105	009	Uffington to Fordgate via Box MLN1 Western	05/08/06	Bath West GF	108	55	
0046	GW105	009	Uffington to Fordgate via Box MLN1 Western	05/08/06	OLDFIELD PARK	107	72	
0046	GW105	009	Uffington to Fordgate via Box MLN1 Western	05/08/06		103	20	*
0046	GW105	009	Uffington to Fordgate via Box MLN1 Western	05/08/06	Twerton HABD	108	60	
