page	route	sequence	name	date	location	miles	chains	restriction
0001	SW100	001	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	22/03/08	WATERLOO	00	00	
0001	SW100	001	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	22/03/08	South Sidings	00	00	X
0002	SW100	002	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	02/12/06		00	29	*
0002	SW100	002	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	02/12/06	International Jn	00	29	X
0002	SW100	002	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	02/12/06	West Crossings	00	29	X
0002	SW100	002	Waterloo to Clapham Junction JAT RDG1 BML1 Wessex	02/12/06	Carlisle Lane Jn	00	29	X
0003	SW100	003	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06		01	00	*
0003	SW100	003	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06		01	16	*
0003	SW100	003	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06	VAUXHALL	01	29	
0003	SW100	003	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06		01	40	*
0003	SW100	003	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06		01	55	*
0003	SW100	003	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06		01	60	*
0003	SW100	003	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06		01	61	*
0004	SW100	004	Waterloo to Clapham Junction RDG1 BML1 AHG Wessex	02/12/06	Nine Elms Jn	01	78	
0004	SW100	004	Waterloo to Clapham Junction RDG1 BML1 AHG Wessex	02/12/06		02	30	*
0005	SW100	005	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06	Wheelchex on UMF and UMS lines	02	44	
0005	SW100	005	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06	QUEENSTOWN ROAD	02	50	
0005	SW100	005	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06	(BATTERSEA)			Z
0005	SW100	005	Waterloo to Clapham Junction RDG1 BML1 Wessex	02/12/06	West London Jn	03	17	
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		03	53	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		03	63	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		03	65	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09	Clapham Yard GF (CY)	03	65	X
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		03	67	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		03	70	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09	CLAPHAM JUNGTION	03	74	
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		03	75	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09	Kensington GF	03	75	X
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		04	00	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		04	12	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		04	15	*
0007	SW100	007	Waterloo to Clapham Junction RDG1 BML1 Wessex	05/01/09		04	25	*
