page	route	sequence	name	date	location	miles	chains	restriction
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	ST. ERTH	320	78	
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	St. Erth Jn	320	73	
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06		321	02	
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	Western Growers Crossing	321	10	
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06		321	11	*
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	LELANT SALTINGS	321	49	
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	LELANT	322	06	
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	Towan LC	322	63	UWC
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	Hawkes Point Foot Crossing	323	46	
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	GARBIS BAY	323	78	
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06		325	00	*
0256	GW690	001	St. Erth to St. Ives SIV Western	05/08/06	ST IVES	325	13	
