page	route	sequence	name	date	location	miles	chains	restriction
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07	End of line	3	20	
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07	SOUTH HYLTON	3	17	
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07		3	16	*
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07		3	13	*
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07		3	08	*
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07		3	01	*
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07	PALLION	1	67	
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07		1	53	*
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07		1	42	*
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07	MILLFIELD	1	01	
0486	LN628	001	' South Hylton to Sunderland South Jn. NEK London North Eastern	01/12/07	UNIVERSITY	0	44	
0487	LN628	002	South Hylton to Sunderland South Jn. NEK London North Eastern	02/12/06		0	30	*
0487	LN628	002	South Hylton to Sunderland South Jn. NEK London North Eastern	02/12/06		0	24	
0487	LN628	002	South Hylton to Sunderland South Jn. NEK London North Eastern	02/12/06	PARK LANE	0	21	
0487	LN628	002	South Hylton to Sunderland South Jn. NEK London North Eastern	02/12/06		0	17	
0487	LN628	002	South Hylton to Sunderland South Jn. NEK London North Eastern	02/12/06		0	13	
0487	LN628	002	South Hylton to Sunderland South Jn. NEK London North Eastern	02/12/06		0	07	
0487	LN628	002	South Hylton to Sunderland South Jn. NEK London North Eastern	02/12/06		0	05	
0487	LN628	002	South Hylton to Sunderland South Jn. NEK London North Eastern	02/12/06	Sunderland South Jn	0	00	
