page	route	sequence	name	date	location	miles	chains	restriction
0478	SC205	001	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06	Dingwall	0	19	
0478	SC205	001	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		0	20	*
0478	SC205	001	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06	Dingwall canal North LC	0	25	UWC
0478	SC205	001	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		0	48	*
0478	SC205	001	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06	DingwallNo1LC	0	57	AOCL
0478	SC205	001	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06	Dingwall Middle LC	0	67	AOCL
0478	SC205	001	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06	Dingwall N02 LC	1	05	AOCL
0479	SC205	002	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		1	05	*
0479	SC205	002	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		2	17	*
0479	SC205	002	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06	FodertyTEP	2	31	
0479	SC205	002	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		2	41	*
0479	SC205	002	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		2	53	*
0479	SC205	002	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		3	09	*
0479	SC205	002	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06	Keppoch LC	3	64	UWC
0479	SC205	002	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		4	29	*
0480	SC205	003	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06	Achterneed LC	4	55	AOCL
0480	SC205	003	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		5	30	*
0480	SC205	003	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		6	26	*
0480	SC205	003	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		6	71	*
0480	SC205	003	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		6	76	*
0480	SC205	003	Dingwall to Kyle of Lochalsh KYL Scotland	02/12/06		7	30	*
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08	Rogie LC	8	08	UWC
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08		10	32	*
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08	Killin Farm No 1 LC	11	17	UWC
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08	Killin Farm No 2 LC	11	23	UWC
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08	Killin Farm No 3 LC	11	40	UWC
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08	Sdg'GF			Z
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08	GARVE TEP	11	65	
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08	Garve LC	11	72	AOCL
0481	SC205	004	Dingwall to Kyle Lochalsh KYL Scotland	07/07/08		11	74	*
