page	route	sequence	name	date	location	miles	chains	restriction	miles.chains
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08		170	43		170.43
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08	Hartford Jn	170	56		170.56
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08		170	61	*	170.61
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08		172	19		172.19
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08		172	30	*	172.30
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08	ACTON BRIDGE	172	33		172.33
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08	Acton Bridge Jn	172	49		172.49
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08	Weaver Jn	174	53		174.53
0012	NW1001	012	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	08/12/08	from! to	174	70		174.70
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08	Weaver Jn	174	70		174.70
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08	fromfto	174	53		174.53
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08		175	13	*	175.13
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08	Birdswood Tunnel	175	43		175.43
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08	(Up Liverpool line Flyover) to	175	44	20m722yd	175.44
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08	OHNS	175	46		175.46
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08	Preston Brook Tunnel	176	04		176.04
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08	(71ml78yd) to	176	07		176.07
0013	NW1001	013	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ1 LNW North	27/12/08	HABD	176	39		176.39
0014	NW1001	014	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 LNW North	07/10/06	Norton LC	177	40	RIG	177.40
0014	NW1001	014	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 LNW North	07/10/06	(Bridleway)			Z	.
0014	NW1001	014	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 LNW North	07/10/06		180	10	*	180.10
0014	NW1001	014	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 LNW North	07/10/06	Acton Grange GF No. 3	180	12		180.12
0014	NW1001	014	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 LNW North	07/10/06	Acton Grange Jn	180	24		180.24
0014	NW1001	014	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 LNW North	07/10/06	Acton Grange GF No. 1	180	36		180.36
0014	NW1001	014	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 LNW North	07/10/06		181	63	*	181.63
0015	NW1001	015	Armitage Jn (Inc|.) to Preston Fylde Jn. CGJ2 CGJ3 LNW North	31/03/07	Warrington South Jn	181	76		181.76
