page	route	sequence	name	date	location	miles	chains	restriction
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06	Werrington Jn	79	34	
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06		79	56	*
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06		80	10	*
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06	Peakirk LC	81	45	UWC
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06	Folly Bank LC	82	01	AHBC
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06	Welland Bank LC	82	53	UWC
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06	St. James Deeping LC	83	38	M06
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06	St. James Deeping SB	83	38	
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06	Stowgate LC	84	38	AHBG—X
0051	LN170	001	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	02/12/06	No. 22 LC	34	46	UWC
0052	LN170	002	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	06/12/08	N0. 24 LC	84	79	UWC
0052	LN170	002	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	06/12/08	Littleworth SB	87	61	
0052	LN170	002	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	06/12/08	Littleworth LC	87	61	MOB
0052	LN170	002	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	06/12/08		88	58	*
0052	LN170	002	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	06/12/08	Tinsley's (Campains Lane) LC	88	59	RIG
0052	LN170	002	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	06/12/08		88	60	*
0052	LN170	002	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	06/12/08	Lucks Road LC	90	02	AHBC—X
0052	LN170	002	Werrington Jn. to Flyover East Jn. Via Lincoln WEB London North Eastern	06/12/08	South Drove LC	90	63	AHBC-X
