page	route	sequence	name	date	location	miles	chains	restriction
0137	SC067	001	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	Wemyss Bay Jn	0	00	
0137	SC067	001	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	ContainerbaSe Jn	1	07	
0137	SC067	001	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	Cartsburn Tunnel	1	44	
0137	SC067	001	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	to 310 yards	1	58	
0137	SC067	001	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	WHINHILL	1	63	
0137	SC067	001	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	DRUMFROOHAR	2	66	
0137	SC067	001	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	BRANGHTON	4	08	
0138	SC067	002	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	IBM	5	22	
0138	SC067	002	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	Dunrod Loop East End	6	09	
0138	SC067	002	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	Dunrod LC	6	18	UWC
0138	SC067	002	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	Dunrod Leap West, End	6	31	
0138	SC067	002	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06		7	40	*
0138	SC067	002	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	INVERKIP	7	62	
0138	SC067	002	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06		7	71	
0138	SC067	002	Wemyss Bay Jn to Wemyss Bay WYS Scotland	02/12/06	Inverkip Tunnel to 200 yards	3	00	
0139	SC067	003	Wemyss Bay Jn to Wemyss Bay WYS Scotland	01/12/07		8	15	*
0139	SC067	003	Wemyss Bay Jn to Wemyss Bay WYS Scotland	01/12/07		9	39	*
0139	SC067	003	Wemyss Bay Jn to Wemyss Bay WYS Scotland	01/12/07		9	55	*
0139	SC067	003	Wemyss Bay Jn to Wemyss Bay WYS Scotland	01/12/07	WEMYSS BAY	10	03	
