page	route	sequence	name	date	location	miles	chains	restriction
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07	Manchester Piccadilly East Jn	188	48	
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07	MANCHESTER PIGGADILLY	188	65	
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07	Manchester Piccadilly West Jn	188	71	
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07		188	72	*
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07		189	03	*
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07		189	20	*
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07		189	28	*
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07	OXFORD ROAD	189	29	
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07		189	36	*
0274	NW6001	001	Manchester Piccadilly East Jn. to Euxton Jn. COL LNW North	01/12/07		189	39	*
0275	NW6001	002	Manchester Piccadilly East Jn. to Euxton Jn. COL OLW LNW North	07/10/06		189	43	
0275	NW6001	002	Manchester Piccadilly East Jn. to Euxton Jn. COL OLW LNW North	07/10/06	DEANSGATE	189	57	
0275	NW6001	002	Manchester Piccadilly East Jn. to Euxton Jn. COL OLW LNW North	07/10/06	Castlefield Jn	189	67	*
0275	NW6001	002	Manchester Piccadilly East Jn. to Euxton Jn. COL OLW LNW North	07/10/06		190	23	
0275	NW6001	002	Manchester Piccadilly East Jn. to Euxton Jn. COL OLW LNW North	07/10/06	0rdsall Lane Jn	190	28	*
0275	NW6001	002	Manchester Piccadilly East Jn. to Euxton Jn. COL OLW LNW North	07/10/06		190	70	*
0276	NW6001	003	Manchester Piccadilly East Jn. to Euxton Jn. OLW MVE1 LNW North	07/10/06		190	72	*
0276	NW6001	003	Manchester Piccadilly East Jn. to Euxton Jn. OLW MVE1 LNW North	07/10/06	Windsor Bridge South Jn	191	01	
0276	NW6001	003	Manchester Piccadilly East Jn. to Euxton Jn. OLW MVE1 LNW North	07/10/06		1	46	
0276	NW6001	003	Manchester Piccadilly East Jn. to Euxton Jn. OLW MVE1 LNW North	07/10/06		1	55	*
0276	NW6001	003	Manchester Piccadilly East Jn. to Euxton Jn. OLW MVE1 LNW North	07/10/06		191	10	
0276	NW6001	003	Manchester Piccadilly East Jn. to Euxton Jn. OLW MVE1 LNW North	07/10/06	SALFORD CRESCENT	1	59	
0276	NW6001	003	Manchester Piccadilly East Jn. to Euxton Jn. OLW MVE1 LNW North	07/10/06	Manchester North SB	1	61	MN
0276	NW6001	003	Manchester Piccadilly East Jn. to Euxton Jn. OLW MVE1 LNW North	07/10/06	Windsor Bridge North Jn	1	66	*
