page	route	sequence	name	date	location	miles	chains	restriction
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Whitlingham Jn	1	69	
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06		2	04	*
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06		3	37	*
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06		3	40	*
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Norwich Road LC	4	20	AHBC—X
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Great Plumstead LC	4	52	AHBC-X
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Rackheath Road LC	5	19	AHBC-X
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06		5	20	*
0209	EA1480	001	Whitlingham Jn to Cromer WHC Anglia	05/08/06		5	67	*
0210	EA1480	002	Whitlingham Jn to Cromer WHC Anglia	26/01/09	SALHOUSE	5	74	
0210	EA1480	002	Whitlingham Jn to Cromer WHC Anglia	26/01/09	Bears Grove LC	7	06	
0210	EA1480	002	Whitlingham Jn to Cromer WHC Anglia	26/01/09		7	60	*
0210	EA1480	002	Whitlingham Jn to Cromer WHC Anglia	26/01/09		7	74	*
0210	EA1480	002	Whitlingham Jn to Cromer WHC Anglia	26/01/09		8	50	*
0210	EA1480	002	Whitlingham Jn to Cromer WHC Anglia	26/01/09	HOVETON & WROXHAM	8	61	
0210	EA1480	002	Whitlingham Jn to Cromer WHC Anglia	26/01/09		9	02	*
0210	EA1480	002	Whitlingham Jn to Cromer WHC Anglia	26/01/09	Single line	9	05	*
0211	EA1480	003	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Belaugh Lane LG	10	01	
0211	EA1480	003	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Coltishall Lane LC	10	30	
0211	EA1480	003	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Tunstead Market Street LC	10	49	AHBC
0211	EA1480	003	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Water Pit Lane LC	10	68	
0211	EA1480	003	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Tunstead Church Lane LC	11	29	
0212	EA1480	004	Whitlingham Jn to Cromer WHC Anglia	05/08/06		12	10	*
0212	EA1480	004	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Sloley Church Lane LC	12	17	AHBC
0212	EA1480	004	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Broad Road LC	12	58	
0212	EA1480	004	Whitlingham Jn to Cromer WHC Anglia	05/08/06		12	71	*
0212	EA1480	004	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Worstead LC	13	10	AHBC
0212	EA1480	004	Whitlingham Jn to Cromer WHC Anglia	05/08/06	WORSTEAD	13	12	
0212	EA1480	004	Whitlingham Jn to Cromer WHC Anglia	05/08/06		13	61	*
0212	EA1480	004	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Heath Farm LC	15	05	
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06		15	40	*
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06		15	68	*
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06	NORTH WALSHAM	16	00	
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06		16	02	*
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06		16	30	*
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Pond Street LC	18	27	
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06		18	62	*
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06	Walpole LC	18	67	CCTV
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06	GUNTON	19	63	
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06		20	70	*
0213	EA1480	005	Whitlingham Jn to Cromer WHC Anglia	05/08/06		23	20	*
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07	Change of mileage	24	00	
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07		11	54	
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07	ROUGHTON ROAD	11	55	
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07		11	58	*
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07		13	10	*
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07	Change of mileage	13	48	*
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07		45	64	
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07	Cromer Jn	46	27	
0214	EA1480	006	Whitlingham Jn to Cromer WHC Anglia	01/12/07	GROMER	46	42	
