page	route	sequence	name	date	location	miles	chains	restriction
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07	Edgeley Jn	182	59	
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07		0	00	
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07	Edgeley Jn No.2 SB	0	04	EY2
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07		0	12	*
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07	Edgeley Jn No.1 SB	0	21	EY1
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07		0	33	*
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07		0	68	*
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07		0	69	*
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07		0	74	*
0139	NW3023	001	Edgeley Jn. No.2 to Mickle Trafford EJN LNW North	10/06/07		3	16	*
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07		3	66	*
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07	Northenden Jn	3	68	
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07		33	53	*
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07	Northenden Jn SB	33	49	NM
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07		33	25	*
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07	Northenden GF	33	28	
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07		30	39	
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07		30	16	*
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07	Skelton Jn	30	14	*
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07		30	12	
0140	NW3023	002	Edgeley Jn. No.2 to Mickle Trafford WJP LNW North	26/05/07		0	00	
0141	NW3023	003	Edgeley Jn. No.2 to Mickle Trafford SJD CDM1 LNW North	07/10/06		0	33	
0141	NW3023	003	Edgeley Jn. No.2 to Mickle Trafford SJD CDM1 LNW North	07/10/06	Daansgate Jn	7	05	*
0141	NW3023	003	Edgeley Jn. No.2 to Mickle Trafford SJD CDM1 LNW North	07/10/06	Deansgate Jn SB	7	06	DJ
0141	NW3023	003	Edgeley Jn. No.2 to Mickle Trafford SJD CDM1 LNW North	07/10/06	Deansgate Jn LC (MOB)	7	06	X
0141	NW3023	003	Edgeley Jn. No.2 to Mickle Trafford SJD CDM1 LNW North	07/10/06		7	22	*
