page	route	sequence	name	date	location	miles	chains	restriction
0069	MD301	002	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08		93	14	*
0069	MD301	002	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08		93	56	*
0069	MD301	002	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08		93	59	*
0069	MD301	002	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08	Coventry South Jn	93	71	
0069	MD301	002	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08	COVENTRY	93	79	
0069	MD301	002	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08		94	08	*
0069	MD301	002	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08		94	13	*
0069	MD301	002	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08	Coventry North Jn	94	19	
0070	MD301	003	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	15/12/08		94	22	*
0070	MD301	003	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	15/12/08		94	58	*
0070	MD301	003	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	15/12/08		94	60	*
0070	MD301	003	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	15/12/08		95	21	*
0070	MD301	003	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	15/12/08	GANLEY	95	37	
0070	MD301	003	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	15/12/08	TILE HILL	97	45	
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09		98	23	*
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09	Beechwood Tunnel	93	23	
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09	(274 metres I 300 yards) to	98	42	
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09	OHNS	99	22	
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09	BERKSWELL	99	38	*
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09		99	46	*
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09	Bradnocks Marsh HABD	101	14	
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09	HAMPTON-IN-ARDEN	102	61	
0071	MD301	004	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	11/01/09		103	20	*
0072	MD301	005	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	14/12/08	Birmingham International South Jn	104	20	*
0072	MD301	005	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	14/12/08	BIRMINGHAM	104	55	
0072	MD301	005	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	14/12/08	INTERNATIONAL			Z
0072	MD301	005	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	14/12/08	Birmingham International North Jn	105	09	
0072	MD301	005	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	14/12/08		106	23	*
0072	MD301	005	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	14/12/08	MARSTON GREEN	106	33	
0073	MD301	006	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08	LEA HALL	108	00	
0073	MD301	006	Rugby to Penkridge (Exclusive) (via Birmingham) RBS1 LNW South	30/11/08	Stechford South Jn	108	66	
