page	route	sequence	name	date	location	miles	chains	restriction
0403	NW9019	001	Buxton to Brigg's Sidings BUX LNW North	07/10/06		18	68	
0403	NW9019	001	Buxton to Brigg's Sidings BUX LNW North	07/10/06		0	00	
0403	NW9019	001	Buxton to Brigg's Sidings BUX LNW North	07/10/06	Buxton SB	0	02	
0403	NW9019	001	Buxton to Brigg's Sidings BUX LNW North	07/10/06	Hindlow No.1 GF	3	20	
0403	NW9019	001	Buxton to Brigg's Sidings BUX LNW North	07/10/06	Hindlow No.2 GF	3	40	
0403	NW9019	001	Buxton to Brigg's Sidings BUX LNW North	07/10/06	Brierlow Sidings GF	3	53	
0403	NW9019	001	Buxton to Brigg's Sidings BUX LNW North	07/10/06	Hindlow Tunnel	3	66	
0403	NW9019	001	Buxton to Brigg's Sidings BUX LNW North	07/10/06	(470m I 514 yds) to	4	10	
0404	NW9019	002	Buxton to Brigg's Sidings BUX LNW North	02/06/07		4	41	*
0404	NW9019	002	Buxton to Brigg's Sidings BUX LNW North	02/06/07	Brigg's GF	4	43	
0404	NW9019	002	Buxton to Brigg's Sidings BUX LNW North	02/06/07	Hindlow Bn'gg's Sidings	4	70	
