page	route	sequence	name	date	location	miles	chains	restriction
0198	GW5001	001	Beechgrove GF (incl) to Westbury South Jn SAL Western	19/04/08	Territory Boundary	115	40	
0198	GW5001	001	Beechgrove GF (incl) to Westbury South Jn SAL Western	19/04/08	Beechgrove GF	115	27	
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06		114	40	*
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06	WARMINSTER	114	37	
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06		114	33	*
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06	Wanninster HABD	113	73	
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06		113	00	
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06		112	00	
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06	DILTON MARSH	111	11	
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06		110	28	*
0199	GW5001	002	Beechgrove GF (incl) to Westbury South Jn SAL Western	05/08/06	Westbury South Jn	110	07	
