page	route	sequence	name	date	location	miles	chains	restriction
0120	SW160	001	Brockenhurst to Lymington Pier BLP Wessex	02/12/06		93	60	*
0120	SW160	001	Brockenhurst to Lymington Pier BLP Wessex	02/12/06		93	70	*
0120	SW160	001	Brockenhurst to Lymington Pier BLP Wessex	02/12/06		94	31	*
0120	SW160	001	Brockenhurst to Lymington Pier BLP Wessex	02/12/06		95	73	*
0121	SW160	002	Brockenhurst to Lymington Pier BLP Wessex	02/12/06	AMPRESS WORKS	96	61	
0121	SW160	002	Brockenhurst to Lymington Pier BLP Wessex	02/12/06	(Private)			Z
0121	SW160	002	Brockenhurst to Lymington Pier BLP Wessex	02/12/06		97	47	*
0121	SW160	002	Brockenhurst to Lymington Pier BLP Wessex	02/12/06	Lymington Town LC	97	57	CCTV
0121	SW160	002	Brockenhurst to Lymington Pier BLP Wessex	02/12/06	LYMINGTON TOWN	97	57	
0121	SW160	002	Brockenhurst to Lymington Pier BLP Wessex	02/12/06	Lymington Pier (Sealink) Crossing	98	05	
0121	SW160	002	Brockenhurst to Lymington Pier BLP Wessex	02/12/06	LYMINGTON PIER	98	15	
