page	route	sequence	name	date	location	miles	chains	restriction
0148	EA1360	001	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Territory Boundary	0	54	
0148	EA1360	001	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Dudding Hill Jn (DH) SB	0	54	X
0148	EA1360	001	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Dudding Hill Jn	1	03	*
0148	EA1360	001	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06		6	10	*
0148	EA1360	001	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Territoryl Boundary	6	51	*
0148	EA1360	001	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Neasden Jn	7	02	
0148	EA1360	001	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Neasden Jn (NJ) SB	7	03	
0149	EA1360	002	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Acton Canal Wharf (ACW) SB	8	41	
0149	EA1360	002	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Acton Canal Wharf Jn	8	45	
0149	EA1360	002	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06		8	75	
0149	EA1360	002	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Change of mileage	8	77	
0149	EA1360	002	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06		0	63	
0149	EA1360	002	Budding Hill Jn to Acton Wells Jn CAW Anglia	05/08/06	Acton Wells Jn . SB	0	66	AW
