page	route	sequence	name	date	location	miles	chains	restriction
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08	(Shepherds Lane Jn)	2	60	
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08		5	62	
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08	(BRIXTON)	3	14	
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08	Canterbury Road Jn '	3	24	*
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08		3	79	
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08	(Loughborough Jn)	3	39	
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08		3	45	*
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08		3	64	*
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08	Cambria Jn	3	62	
0109	SO260	001	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/08/08		3	68	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Denmark Hill Tunnel	4	12	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	(63 Yards)	4	32	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		4	15	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		4	29	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	DENMARK HILL	4	22	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		4	23	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Grove Tunnel	4	30	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	(132 Yards)	4	14	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		4	36	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		4	09	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Grafton Road Jn	4	67	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		3	67	
0110	SO260	002	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	(PEGKHAM RYE)	3	36	
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Peckham Rye TP Hut	4	78	
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		5	00	*
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	PEGKHAM RYE	5	13	
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		5	40	*
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	NUNHEAD	5	77	
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Nunhead Jn	6	09	*
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		6	15	*
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Nunhead Substation	6	18	
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		6	28	*
0111	SO260	003	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		6	45	*
0112	SO260	004	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	CROFTON PARK	7	11	
0112	SO260	004	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Crofton Park TP Hut	7	21	
0112	SO260	004	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	OATFORD	8	03	
0112	SO260	004	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		8	10	*
0112	SO260	004	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Catford Substation	8	24	
0112	SO260	004	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		8	28	*
0112	SO260	004	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	BELLINGHAM	8	73	
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Beckenham Hill TP Hut	9	38	
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	BECKENHAM HILL	9	45	
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	RAVENSBOURNE	10	34	
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		10	39	*
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	(Ravensboume Jn)	10	44	
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		0	00	
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	Shortlands Substation	10	62	
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06		10	67	*
0113	SO260	005	Brixton Jn to Shortlands Jn CAT Kent / Sussex	02/12/06	(Shortlands Jn)	10	73	
