page	route	sequence	name	date	location	miles	chains	restriction
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06	Filton Jn No.1	4	40	
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06		4	47	*
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06	Filtan Jn No.2	4	66	
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06	Filton Jn HABD	4	75	
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06		5	48	*
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06	Patchway Jn No.1	5	53	
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06		5	57	*
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06	Patchway Jn No.2	5	61	
0207	GW540	001	Filton Jn to Patchway Jn BSW Western	05/08/06		112	68	
