page	route	sequence	name	date	location	miles	chains	restriction
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Ely North Jn	71	72	
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		72	02	*
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Queen Adelaide LC	72	32	AHBC-X
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Palmers No.142 LC	73	63	
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Mile End LC	74	76	AHBC-X
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Bedford No.151A LC	76	54	
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	SHIPPEA HILL	76	54	X
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Shippea Hill SB	77	17	SH
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		77	21	
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Shippea Hill LC	77	23	M06
0244	EA1580	001	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Chivers LC	78	54	AHBC-X
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Pools (No.2) LC	79	16	
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	The Drove (No.5) LC	79	66	
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Lakenheath No.3 LC	80	65	RIG
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		81	56	*
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Bryants (No.12) LC	81	61	
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	LAKENHEATH	82	39	
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Lakenheath LC (MCG)	62	44	*
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Lakenheath SB	82	44	L
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		83	64	*
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Hiams Fen House No.20 LC	83	67	
0245	EA1580	002	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		85	32	*
0246	EA1580	003	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Brandon SB	86	26	B
0246	EA1580	003	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Branden LC	86	29	
0246	EA1580	003	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	BRANDON	86	32	
0246	EA1580	003	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	DGL	86	52	
0246	EA1580	003	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	DGL	87	16	
0246	EA1580	003	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Forestry LC	87	17	
0246	EA1580	003	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		87	50	*
0247	EA1580	004	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		87	70	*
0247	EA1580	004	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Santon LC	88	72	AHBC-X
0247	EA1580	004	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Two Mile Bottom LC (AHBC-X)	91	16	*
0247	EA1580	004	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	No.33 LC	91	35	
0247	EA1580	004	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		92	36	*
0247	EA1580	004	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	GF	93	30	
0247	EA1580	004	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Thetford SB	93	45	T
0247	EA1580	004	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	THETFORD	93	50	
0248	EA1580	005	Ely North Jn to Trowse Jn ETN Anglia	05/08/06		94	20	*
0248	EA1580	005	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Gooderham's No.41 LC	94	70	
0248	EA1580	005	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Gooderham's No.42 LC	95	28	
0248	EA1580	005	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	meton LC (AHBC-X)	96	44	*
0248	EA1580	005	Ely North Jn to Trowse Jn ETN Anglia	05/08/06	Shadwell LC	98	50	
