page	route	sequence	name	date	location	miles	chains	restriction
0172	SW220	001	Latchmere Junction to Kensington Olympia CJL SCC WLL CKL Wessex	02/12/06		2	32	*
0172	SW220	001	Latchmere Junction to Kensington Olympia CJL SCC WLL CKL Wessex	02/12/06	Latchmere Jn No.3	2	39	
0172	SW220	001	Latchmere Junction to Kensington Olympia CJL SCC WLL CKL Wessex	02/12/06		0	40	
0172	SW220	001	Latchmere Junction to Kensington Olympia CJL SCC WLL CKL Wessex	02/12/06		2	42	*
0172	SW220	001	Latchmere Junction to Kensington Olympia CJL SCC WLL CKL Wessex	02/12/06	Latchmere Jn No.1	0	63	
0172	SW220	001	Latchmere Junction to Kensington Olympia CJL SCC WLL CKL Wessex	02/12/06	Latchmere Jn No.2	0	71	
0173	SW220	002	Latchmere Junction to Kensington Olympia WLL Wessex	02/12/06		1	10	*
0173	SW220	002	Latchmere Junction to Kensington Olympia WLL Wessex	02/12/06		1	40	*
0173	SW220	002	Latchmere Junction to Kensington Olympia WLL Wessex	02/12/06	WEST BROMPTON	2	43	
0173	SW220	002	Latchmere Junction to Kensington Olympia WLL Wessex	02/12/06	KENSINGTON OLYMPIA	3	42	*
