page	route	sequence	name	date	location	miles	chains	restriction
0116	NW3007	001	Wrexham Central to Bidston West Jn WDB1 LNW North	07/10/06	WREXHAM CENTRAL	0	16	
0116	NW3007	001	Wrexham Central to Bidston West Jn WDB1 LNW North	07/10/06	WREXHAM GENERAL	0	49	
0116	NW3007	001	Wrexham Central to Bidston West Jn WDB1 LNW North	07/10/06	Wrexham Exchange Jn	0	68	*
0116	NW3007	001	Wrexham Central to Bidston West Jn WDB1 LNW North	07/10/06		0	73	*
0116	NW3007	001	Wrexham Central to Bidston West Jn WDB1 LNW North	07/10/06	G'WERSYLLT	2	29	
0116	NW3007	001	Wrexham Central to Bidston West Jn WDB1 LNW North	07/10/06		4	08	*
0117	NW3007	002	Wrexham Central to Bidston West Jn WDB1 LNW North	14/07/08		4	18	*
0117	NW3007	002	Wrexham Central to Bidston West Jn WDB1 LNW North	14/07/08	CEFN-Y-BEDD	4	20	
0117	NW3007	002	Wrexham Central to Bidston West Jn WDB1 LNW North	14/07/08	CAERGWRLE	4	73	
0117	NW3007	002	Wrexham Central to Bidston West Jn WDB1 LNW North	14/07/08	HOPE IYR HOB	5	44	
0117	NW3007	002	Wrexham Central to Bidston West Jn WDB1 LNW North	14/07/08	Penyffordd LC	7	36	UWC
0117	NW3007	002	Wrexham Central to Bidston West Jn WDB1 LNW North	14/07/08	PENYFFORDD	7	39	
0117	NW3007	002	Wrexham Central to Bidston West Jn WDB1 LNW North	14/07/08	Penyffordd SB	7	41	
0117	NW3007	002	Wrexham Central to Bidston West Jn WDB1 LNW North	14/07/08	Hope Exchange LC	7	67	UWC
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06	Penyffordd GF	8	08	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06	BUGKLEY	8	68	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06		9	07	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06		10	60	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06	HAWARDEN	10	64	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06		12	36	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06	SHO1'PON (HIgh Level)	13	00	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06		13	18	*
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06		13	33	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06		14	15	
0118	NW3007	003	Wrexham Central to Bidsth West Jn WDB1 WDBZ LNW North	07/10/06	HAWARDEN BRIDGE	14	12	
0119	NW3007	004	Wrexham Central to Bidston West Jn WDB2 LNW North	19/05/07	Dee Marsh Jn SB	13	77	DM
0119	NW3007	004	Wrexham Central to Bidston West Jn WDB2 LNW North	19/05/07		13	42	*
0119	NW3007	004	Wrexham Central to Bidston West Jn WDB2 LNW North	19/05/07		13	11	
0119	NW3007	004	Wrexham Central to Bidston West Jn WDB2 LNW North	19/05/07		12	53	*
0120	NW3007	005	Wrexham Central to Bidsth West Jn WDB2 WDBB LNW North	07/10/06	Shotwick GF	11	74	
0120	NW3007	005	Wrexham Central to Bidsth West Jn WDB2 WDBB LNW North	07/10/06	NESTOR	8	55	
0120	NW3007	005	Wrexham Central to Bidsth West Jn WDB2 WDBB LNW North	07/10/06	HESWALL	6	03	
0121	NW3007	006	Wrexham Central to Bidston West Jn WDB LNW North	07/10/06	UPTON	1	67	
0121	NW3007	006	Wrexham Central to Bidston West Jn WDB LNW North	07/10/06		0	52	*
0121	NW3007	006	Wrexham Central to Bidston West Jn WDB LNW North	07/10/06		0	33	*
0121	NW3007	006	Wrexham Central to Bidston West Jn WDB LNW North	07/10/06	Bidston Dee Jn	0	08	*
0121	NW3007	006	Wrexham Central to Bidston West Jn WDB LNW North	07/10/06		4	78	
0121	NW3007	006	Wrexham Central to Bidston West Jn WDB LNW North	07/10/06	BIDSTON	4	75	
0121	NW3007	006	Wrexham Central to Bidston West Jn WDB LNW North	07/10/06	Bidston West Jn	4	71	
