page	route	sequence	name	date	location	miles	chains	restriction
0153	SO500	002	Victoria to Brighton VTB1 Kent! Sussex	22/03/08	VICTORIA	0	00	
0153	SO500	002	Victoria to Brighton VTB1 Kent! Sussex	22/03/08		0	40	*
0153	SO500	002	Victoria to Brighton VTB1 Kent! Sussex	22/03/08	Victoria Substation	0	56	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06		0	57	*
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Grosvenor Bridge	0	65	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	to	0	69	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Battersea Pier Jn	0	71	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Battersea Pier Sidings staff halt	0	75	*
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Battersea Park Jn	1	13	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06		7	35	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06		7	31	*
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	BATTERSEA PARK	1	23	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06		7	27	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	(Factory Jn)	6	58	
0154	SO500	003	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Queen's Road Substation "B"	1	49	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06	(Longhedge Jn)	1	63	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06	Route Boundary	1	67	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06	Pouparts Jn	2	04	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06		2	20	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06		2	08	*
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06	(Latchmere No.1 Jn)	0	63	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06	Clapham Jn Substation	2	47	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06	Victoria SB	0	21	VC&VS
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06		2	51	*
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06	GLAPHAM JUNCTION	2	57	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06		0	10	*
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06	Falcon Jn	2	66	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06		0	00	
0155	SO500	004	Victoria to Brighton VTB1 BSP2 Kent/Sussex	02/12/06		2	70	*
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07	Wandsworth Common Substation	3	78	
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07	WANDSWORTH COMMON	4	05	
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07		4	20	*
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07		4	46	*
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07	BALHAM	4	52	
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07		4	68	*
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07	Balham Jn	4	69	
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07		4	74	*
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07		4	70	*
0156	SO500	005	Victoria to Brighton VTB1 Kent! Sussex	21/04/07	Balham Substation	4	76	
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07		5	14	*
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07	Stroatham North Jn	6	14	
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07	Streatham Substation	6	35	
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07		6	42	*
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07	(Streatham)	7	43	
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07	Streatham South Jn	6	48	
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07	STREATHAM COMMON	6	48	
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07		8	15	
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07		6	51	*
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07	Streatham Common Ground Frame	6	51	X
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07	NORBURY	7	36	
0157	SO500	006	Victoria to Brighton VTB1 SLJ SSC Kent! Sussex	21/04/07	Thornton Heath TP Hut	6	09	
0158	SO500	007	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Belle Vue Substation	8	46	*
0158	SO500	007	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	THORNTON HEATH	8	64	
0158	SO500	007	Victoria to Brighton VTB1 Kent! Sussex	02/12/06		8	67	*
0158	SO500	007	Victoria to Brighton VTB1 Kent! Sussex	02/12/06		9	27	*
0158	SO500	007	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	SELHURST	9	31	
0159	SO500	008	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Selhurst Jn	9	43	*
0159	SO500	008	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Selhurst Substation "A"	9	48	
0159	SO500	008	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	Cottage Jn	9	64	
0159	SO500	008	Victoria to Brighton VTB1 Kent! Sussex	02/12/06		9	52	
0159	SO500	008	Victoria to Brighton VTB1 Kent! Sussex	02/12/06	(Gloucester Road Jn)	9	65	
